TIMESTAMP_START,TIMESTAMP_END,LE,H,TA_F,VPD_F,SW_IN_F,NETRAD,G_F_MDS,USTAR,NEE_VUT_REF,WS_F,WD,SWC_F_MDS,P_F
202606031730,202606031800,,17.972594783258828,26.12,8.463396329931227,1.0409497792752503e-13,-44.99999999999993,-3.5999999999999943,0.2062764323943267,2.6906697048040216,1.1723240979295035,264.5073999208995,24.428,0.0
202606031800,202606031830,13.452239471872078,-2.000086341973625,25.08415089128581,7.959227168817426,0.0,-45.0,-3.6,0.2086285528347809,2.1441073288154384,1.2243989573996956,264.82079047870485,24.416,0.0
202606031830,202606031900,13.20692327768139,-2.0338861454399924,23.98937140592269,7.455036036969446,0.0,-45.0,-3.6,0.20983934321633513,2.103098538929304,1.2795758204686238,264.9791365110226,24.404,0.0
202606031900,202606031930,12.922056153474205,-2.128116007550538,22.85473572998047,6.96211958265078,0.0,-45.0,-3.6,0.20986053314734676,2.0682832635960473,1.3373989939714814,264.9818902656783,24.392,0.0
202606031930,202606032000,12.601151360628467,-2.2808561381783194,21.7,6.489924985550742,0.0,-45.0,-3.6,0.2086912778521351,2.040204783542974,1.3973909294673652,264.8290422168565,24.380000000000003,0.0
202606032000,202606032030,12.248166612473998,-2.488994689463226,20.545264270019533,6.04595174460864,0.0,-45.0,-3.6,0.20637819184952172,2.0193012540602218,1.4590561672032463,264.52112109805216,24.368000000000002,0.0
202606032030,202606032100,11.867455263881592,-2.748291154979348,19.410628594077316,5.63580149383363,0.0,-45.0,-3.6,0.2030134905790659,2.0058988677340017,1.5218854280034106,264.05919207307085,24.356,0.0
202606032100,202606032130,11.463712621411725,-3.053462763604021,18.315849108714193,5.2633425963484415,0.0,-45.0,-3.6,0.19873131406249173,2.0002067643203914,1.5853598192903522,263.44485305140324,24.344,0.0
202606032130,202606032200,11.04191803617896,-3.3982921079449566,17.280000000000005,4.930952745131706,0.0,-45.0,-3.6,0.19370237916432578,2.0023137671893863,1.6489551205005821,262.6802291607208,24.332,0.0
202606032200,202606032230,10.607273493599651,-3.775753814559824,16.321147138921514,4.639804235454011,0.0,-45.0,-3.6,0.18812717364923606,2.012186997265921,1.7121461125030462,261.76796539561286,24.32,0.0
202606032230,202606032300,10.165139457394664,-4.178157675255299,15.456038969321076,4.3901615118137665,0.0,-45.0,-3.6,0.18222796336753083,2.029672386096839,1.7744109152645011,260.7112174679951,24.308000000000003,0.0
202606032300,202606032330,9.720968759081838,-4.5973053233830194,14.699819937378885,4.181667425942138,0.0,-45.0,-3.6,0.17623993121710713,2.0544970800375735,1.8352352979380235,259.5136408908392,24.296,0.0
202606032330,202606040000,9.280239348298027,-5.024657263091203,14.065771365940051,4.013601923985509,0.0,-45.0,-3.6,0.17040180114347406,2.0862736980420125,1.8941169257786488,258.1793783329861,24.284,0.0
202606040000,202606040030,8.848386733339739,-5.451506848564979,13.565084207398417,3.8851035078830916,0.0,-45.0,-3.6,0.16494632096938278,2.124506376614162,1.9505695088117878,256.71304528878443,24.272000000000002,0.0
202606040030,202606040100,8.43073694513217,-5.869157668692942,13.206667563398385,3.7953491007477407,0.0,-45.0,-3.6,0.16009098347361098,2.1685985075921543,2.0041268179915503,255.11971411212662,24.26,0.0
202606040100,202606040130,8.03244085138075,-6.269100723217301,12.996996247635707,3.743691591297584,0.0,-45.0,-3.6,0.1560293556402116,2.2178620480190725,2.054346535680415,253.40489647011157,24.248,0.0
202606040130,202606040200,7.658410631007701,-6.643187780672806,12.94,3.7297563502307174,0.0,-45.0,-3.6,0.15292336175369442,2.271528256823172,2.1008139086500077,251.57452427703095,24.236,0.0
202606040200,202606040230,7.313259192333278,-6.983797386210274,13.036996247635706,3.7534986252498093,0.0,-45.0,-3.6,0.15089682798878443,2.3287596907651937,2.1431451734337075,249.63492917463205,24.224,0.0
202606040230,202606040300,7.001243282156219,-7.283990137147722,13.286667563398385,3.8152232775997517,0.0,-45.0,-3.6,0.1500305458515915,2.3886632724600205,2.1809907257418413,247.5928206296395,24.212,0.0
202606040300,202606040330,6.726210987368219,,13.68508420739842,3.915567227731802,0.0,-45.0,-3.6,0.15035905127721413,2.450304226550576,2.2140380077640187,245.45526272430115,24.2,0.0
202606040330,202606040400,6.491554276563946,-7.739609227810482,14.225771365940052,4.0554436614684946,0.0,-45.0,-3.6,0.15186924779099156,2.5127206665646282,2.242014089513007,243.22964972024414,24.188000000000002,0.0
202606040400,202606040430,6.300167166950331,-7.885753021511525,14.899819937378883,4.235945949820433,0.0,-45.0,-3.6,0.15450092862362014,2.574938604831476,2.2646879228914343,240.9236804801714,24.176000000000002,0.0
202606040430,202606040500,6.154410032481772,-7.973103986321506,15.696038969321073,4.458208794473654,0.0,-45.0,-3.6,0.15814917696505218,2.6359871512337945,2.2818722498654824,238.54533183587904,24.164,0.0
202606040500,202606040530,6.056080493408461,-7.999882479183912,16.60114713892151,4.723224749525368,0.0,-45.0,-3.6,0.16266854866662805,2.6949136636231894,2.293425148986409,236.10283099472014,24.152,0.0
202606040530,202606040600,6.006391246256539,-7.9655429290339,17.6,5.031616356568346,0.0,-45.0,-3.6,0.16787887064030804,2.750798613482307,2.299251207487517,233.60462707996706,24.14,0.0
202606040600,202606040630,44.45008693563116,20.531797440501403,18.675849108714193,6.367106632753666,110.94726338704383,30.444139103189812,2.435531128255185,0.19706713839073264,1.9975080126592848,2.299302309276496,231.05936190352003,24.128,0.0
202606040630,202606040700,77.24499285990021,41.15134552943003,19.810628594077315,7.870993805047601,219.99618833714263,104.597408069257,8.36779264554056,0.22610965224045068,0.7618261816426258,2.2935780323152932,228.47584007206504,24.116,0.0
202606040700,202606040730,108.95821232496411,61.119795080975756,20.985264270019535,9.53994932383595,325.28091751032633,176.19102390702193,14.095281912561754,0.2543740896951338,-0.43503288566172027,2.282125652105624,225.8629985300907,24.104,0.0
202606040730,202606040800,139.04758903770386,80.09479964531567,22.18,11.360580996121048,424.99999999999994,244.0,19.52,0.2812410079094838,-1.572527687087915,2.265039751251355,223.2298756451208,24.092000000000002,0.0
202606040800,202606040830,166.99897780719186,97.75084409132997,23.374735729980465,13.307367280843405,517.4472146574126,306.8641059670406,24.549128477363247,0.3061198576588204,-2.6311416647233923,2.242461438322289,220.585579942103,24.080000000000002,0.0
202606040830,202606040900,192.33503317225927,113.78483152812736,24.549371405922685,15.341203779135022,601.0407640085654,363.7077195258245,29.09661756206596,0.32846430432898854,-3.5927179766975117,2.214577182470574,217.93925859510867,24.068,0.0
202606040900,202606040930,214.62336568488152,127.9212896907745,25.68415089128581,17.4089390946971,674.3503392475499,413.55823068833394,33.084658455066716,0.3477863858116558,-4.440770847129792,2.1816172734243775,215.30006578533693,24.056,0.0
202606040930,202606041000,233.48392643160662,139.91710729366002,26.76,19.44424693313077,736.1215932167728,455.5626833874055,36.44501467099244,0.3636690733016148,-5.160768156321512,2.143853919577391,212.6771310348799,24.044,0.0
202606041000,202606041030,248.59549361179063,149.56571884367455,27.758852861078488,21.370076654693122,785.2976026345938,489.00236979152385,39.12018958332191,0.3757768521729558,-5.740380427973468,2.1015989998816096,210.07952762578873,24.032,0.0
202606041030,202606041100,259.7011503848387,156.70066579827923,28.66396103067893,23.102744478971502,821.0369523457081,513.3051275950816,41.06441020760653,0.38386400453525027,-6.16969194790544,2.055201488109982,207.51624121368593,24.02,0.0
202606041100,202606041130,266.6126604852383,161.198472590762,29.460180062621117,24.557489015664977,842.7281321677389,528.0551298740625,42.244410389925,0.38778035041905357,-6.441370399512668,2.0050445707613846,204.99613874449554,24.008000000000003,0.0
202606041130,202606041200,269.2136669877976,162.98078774521176,30.134228634059948,25.655053188805596,850.0,533.0,42.64,0.38747428808672457,-6.550792113842256,1.9515424824104612,202.52793778181584,23.996000000000002,0.0
202606041200,202606041230,267.46165976277285,162.01575286725222,30.67491579260158,26.328619315614223,842.7281321677389,528.0551298740625,42.244410389925,0.3829930626830791,-6.496120794470076,1.8951370846384652,200.12017635103587,23.983999999999998,0.0
202606041230,202606041300,261.3886782463171,158.31857550862222,31.073332436601614,26.5302685953812,821.0369523457081,513.3051275950816,41.06441020760653,0.3744802831181746,-6.278338376218687,1.8362942167989464,197.7811834045131,23.972,0.0
202606041300,202606041330,251.10073780491646,151.95129553818998,31.323003752364293,26.23610505304312,785.2976026345938,489.00236979152385,39.12018958332191,0.3621707964356323,-5.901227498466468,1.7754998487564548,195.51905000997837,23.96,0.0
202606041330,202606041400,236.77598982253014,143.02174847540465,31.42,25.449299642683204,736.1215932167729,455.5626833874056,36.44501467099245,0.34638311374989883,-5.371305904255917,1.7132560673719481,193.34160136183363,23.948,0.0
202606041400,202606041430,218.66164731202352,131.68174301749795,31.363003752364296,24.20056474122392,674.3503392475499,413.55823068833394,33.084658455066716,0.32750965910387464,-4.697713901365253,1.6500769298815725,191.25636971216147,23.936,0.0
202606041430,202606041500,197.06972897727715,118.12448348254568,31.153332436601616,22.545922867680478,601.0407640085655,363.70771952582453,29.096617562065962,0.30600517957207,-3.892056826809519,1.5864842184148562,189.27056831508347,23.924,0.0
202606041500,202606041530,172.37169486758043,102.58128086501918,30.794915792601582,20.562022003974747,517.4472146574127,306.86410596704064,24.54912847736325,0.2823737092829565,-2.9682052280724176,1.5230031307147465,187.39106647459977,23.912,0.0
202606041530,202606041600,144.99206572571143,85.31760843559042,30.294228634059948,18.339599345212378,424.99999999999994,244.0,19.52,0.25715451991511545,-1.9420561995017194,1.4601579426488902,185.62436578222392,23.900000000000002,0.0
202606041600,202606041630,115.40113551111601,66.62856910206874,29.660180062621116,15.975939404732287,325.2809175103264,176.19102390702196,14.095281912561758,0.23090751434928822,-0.8312599782961008,1.3984676783344545,183.976577626613,23.888,0.0
202606041630,202606041700,84.1069020825725,46.833851888918616,28.90396103067893,13.567268391451947,219.99618833714285,104.59740806925714,8.367792645540572,0.2041985278491063,0.3450835000466463,1.3384418236359785,182.45340205299067,23.876,0.0
202606041700,202606041730,51.64635438556686,26.272263713796473,28.038852861078485,11.201964802672954,110.94726338704419,30.444139103190054,2.4355311282552043,0.17758499233882066,1.5667528722648134,1.2805761184374673,181.06010804549408,23.864,0.0
202606041730,202606041800,38.44826547989171,17.71592998838546,27.08,8.955269788344593,1.0409497792752503e-13,-44.99999999999993,-3.5999999999999943,0.1516023946114512,2.8127528041854175,1.225348462439433,179.80151530065132,23.852,0.0
202606041800,202606041830,13.65178100291051,-2.493154287418914,26.04415089128581,8.425557285875495,0.0,-45.0,-3.6,0.15024663439670652,2.2564127437697454,1.1732149682939301,178.68197755503917,23.84,0.0
202606041830,202606041900,13.810259173184747,-2.7533117319724543,24.94937140592269,7.895592936896371,0.0,-45.0,-3.6,0.15007704697639057,2.203873781017678,1.1246061946738908,177.705367524794,23.828000000000003,0.0
202606041900,202606041930,13.921745482146877,-3.059242033014079,23.81473572998047,7.37724244713827,0.0,-45.0,-3.6,0.15110039326578717,2.1559557688708515,1.0799235903869517,176.87506350907364,23.816000000000003,0.0
202606041930,202606042000,13.984864971052412,-3.404712325947388,22.66,6.880446485643964,0.0,-45.0,-3.6,0.15327587567769416,2.113406451882224,1.0395361789010478,176.19393770381112,23.804,0.0
202606042000,202606042030,13.99883918832262,-3.782684178977295,21.505264270019534,6.4131146338429055,0.0,-45.0,-3.6,0.15651676459348035,2.076889797912415,1.0037775106634959,175.66434626618582,23.792,0.0
202606042030,202606042100,13.963495790174555,-4.185456990453148,20.370628594077314,5.9811738809423485,0.0,-45.0,-3.6,0.16069385599929,2.046975637133312,0.9729429083837091,175.28812116418123,23.78,0.0
202606042100,202606042130,13.879270666133994,-4.60482487691558,19.275849108714194,5.58873734478372,0.0,-45.0,-3.6,0.16564062244234753,2.0241307700188234,0.9472870280300917,175.06656383942283,23.768,0.0
202606042130,202606042200,13.747202563217346,-5.032243855491678,18.240000000000002,5.238355109035507,0.0,-45.0,-3.6,0.17115985195499225,2.008711683079607,0.9270217556843103,175.00044070521835,23.756,0.0
202606042200,202606042230,13.568920275082457,-5.459005914551593,17.281147138921515,4.931310431312548,0.0,-45.0,-3.6,0.17703151027349132,2.0009589860103016,0.9123144576223219,175.08998049537314,23.744,0.0
202606042230,202606042300,13.346622554144224,-5.876416426201509,16.416038969321075,4.667929599519201,0.0,-45.0,-3.6,0.183021512909775,2.0009936570557185,0.9032865980743638,175.334873472952,23.732,0.0
202606042300,202606042330,13.083050994398628,-6.275971286103378,15.659819937378886,4.447880740103817,0.0,-45.0,-3.6,0.18889105736128156,2.0088151551857885,0.9000127360794982,175.73427250172423,23.720000000000002,0.0
202606042330,202606050000,12.78145621939079,-6.6495301716669815,15.025771365940052,4.2704444110113835,0.0,-45.0,-3.6,0.19440614341314777,2.02430142853816,0.9025199097194602,176.2867959765857,23.708000000000002,0.0
202606050000,202606050030,12.445557792330316,-6.989482388742142,14.525084207398418,4.134745694764662,0.0,-45.0,-3.6,0.199346901988346,2.047210818996688,0.9107874128172914,176.99053260282102,23.696,0.0
202606050030,202606050100,12.07949834278174,-7.288901927936985,14.166667563398384,4.039943020607298,0.0,-45.0,-3.6,0.2035163606339488,2.077185833185511,0.9247469659449469,177.84304800767333,23.684,0.0
202606050100,202606050130,11.687792475684846,-7.541688571525551,13.956996247635708,3.9853727700786594,0.0,-45.0,-3.6,0.2067482961912432,2.113758721033615,0.9442832803275627,178.8413931613508,23.672,0.0
202606050130,202606050200,11.2752710928091,-7.742692176106226,13.9,3.970650861550373,0.0,-45.0,-3.6,0.20891386158852263,2.156358774858249,0.9692350099872329,179.9821145783398,23.66,0.0
202606050200,202606050230,10.847021813324542,-7.8878175989407,13.996996247635707,3.995733192027769,0.0,-45.0,-3.6,0.20992672256723416,2.2043212350674377,0.9993960842627496,181.26126626373664,23.648000000000003,0.0
202606050230,202606050300,10.408326228281506,-7.974108130258994,14.246667563398384,4.0609363958086835,0.0,-45.0,-3.6,0.20974649955642422,2.256897663511076,1.0345174097003351,182.67442336327233,23.636000000000003,0.0
202606050300,202606050330,9.964594762838384,-7.999805731724182,14.645084207398419,4.166919281403026,0.0,-45.0,-3.6,0.20838037747880722,2.3132676226079427,1.074308927259827,184.21669746981266,23.624000000000002,0.0
202606050330,202606050400,9.521299949580532,-7.96438685378972,15.185771365940052,4.3146239795117065,0.0,-45.0,-3.6,0.20588281931057037,2.372551477999752,1.1184420078463377,185.8827535333849,23.612,0.0
202606050400,202606050430,9.083908935869369,-7.868573102225187,15.859819937378884,4.505174734489919,0.0,-45.0,-3.6,0.20235339481438047,2.4338241249511134,1.1665521663832183,187.66682831623598,23.6,0.0
202606050430,202606050500,8.657816057607322,-7.714316536496229,16.656038969321074,4.739731857550067,0.0,-45.0,-3.6,0.19793281100715765,2.4961294242995185,1.2182420720114127,189.56275032908178,23.588,0.0
202606050500,202606050530,8.248276310985277,-7.504759899521806,17.561147138921513,5.01929907079518,0.0,-45.0,-3.6,0.19279730261533717,2.558495122687182,1.2730848295546822,191.56396117958465,23.576,0.0
202606050530,202606050600,7.8603405427042805,-7.244172589067,18.560000000000002,5.344484686351583,0.0,-45.0,-3.6,0.18715160615246676,2.619948024249512,1.3306275051497818,193.66353825920953,23.564,0.0
202606050600,202606050630,45.9429249859381,21.464718717223537,19.63584910871419,6.759601489692708,110.94726338704383,30.444139103189812,2.435531128255185,0.2047155123201052,1.8742672548105683,1.390394866924243,195.85421868998043,23.552,0.0
202606050630,202606050700,78.35830851788627,42.276810890767834,20.770628594077316,8.351801240693332,219.99618833714263,104.597408069257,8.36779264554056,0.22182874805431246,0.6481183859852783,1.4518933098283315,198.12842444830034,23.54,0.0
202606050700,202606050730,109.6782750876323,62.41487488190462,21.945264270019536,10.117271243436841,325.28091751032633,176.19102390702193,14.095281912561754,0.23833457353421167,-0.5374333470070228,1.5146149322069198,200.47828857892605,23.528000000000002,0.0
202606050730,202606050800,139.3655183832993,81.53310860456979,23.14,12.041590639598112,424.99999999999994,244.0,19.52,0.25408232466749386,-1.6620228891706,1.5780417304437504,202.89568240841828,23.516000000000002,0.0
202606050800,202606050830,166.91085271852484,99.30307885137888,24.334735729980466,14.097582842045302,517.4472146574126,306.8641059670406,24.549128477363247,0.2689247383324396,-2.706335064847405,1.6416498770355135,205.37224366392985,23.504,0.0
202606050830,202606050900,191.84194049454334,115.41936766651841,25.509371405922685,16.243817301563013,601.0407640085654,363.7077195258245,29.09661756206596,0.2827156009497732,-3.6524362070030003,1.7049140467640667,207.89940540006333,23.492,0.0
202606050900,202606050930,213.73138672169,129.60482601964293,26.644150891285808,18.424153436898123,674.3503392475499,413.55823068833394,33.084658455066716,0.29530795481495337,-4.484082024606118,1.7673117552379678,210.4684256337339,23.48,0.0
202606050930,202606051000,232.20406194425954,141.61534432078415,27.72,20.568686379111657,736.1215932167728,455.5626833874055,36.44501467099244,0.3065530641259983,-5.186996424529957,1.8283276739722423,213.07041758452462,23.468,0.0
202606051000,202606051030,246.9435281471532,151.24405757246387,28.71885286107849,22.596343647000296,785.2976026345938,489.00236979152385,39.12018958332191,0.31630029986426755,-5.749116503560909,1.8874578863691478,215.6963804159259,23.456000000000003,0.0
202606051030,202606051100,257.6974576047744,158.3249126297087,29.623961030678927,24.41919327624141,821.0369523457081,513.3051275950816,41.06441020760653,0.32439805154492324,-6.1607995073341915,1.9442140494507776,218.3372303711187,23.444000000000003,0.0
202606051100,202606051130,264.28195189858496,162.73553596594726,30.420180062621117,25.94827510513205,842.7281321677389,528.0551298740625,42.244410389925,0.3306957166371459,-6.414988206343692,1.9981274269726557,220.983832195597,23.432,0.0
202606051130,202606051200,266.5846871837511,164.39935233559268,31.09422863405995,27.100494884108045,850.0,533.0,42.64,0.33504675772114206,-6.5073318533762,2.0487527606097937,223.62703073793108,23.42,0.0
202606051200,202606051230,264.56683190435945,163.2869175767851,31.634915792601582,27.805876948830498,842.7281321677389,528.0551298740625,42.244410389925,0.3373127559248584,-6.4362606495358525,2.095671947243936,226.25768261935877,23.408,0.0
202606051230,202606051300,258.2637041960773,159.4164422896561,32.03333243660161,28.014310784376484,821.0369523457081,513.3051275950816,41.06441020760653,0.33736832964522184,-6.203012444357252,2.13849749198215,228.8666878626526,23.396,0.0
202606051300,202606051330,247.78415781444417,152.85349702479945,32.283003752364294,27.700895828299323,785.2976026345938,489.00236979152385,39.12018958332191,0.33510673271937297,-5.811611215651107,2.176875708389019,231.44502137085138,23.384,0.0
202606051330,202606051400,233.3087072162081,143.7099036844522,32.38,26.86911043221372,736.1215932167729,455.5626833874056,36.44501467099245,0.33044589860510815,-5.268797702607023,2.2104896395024896,233.98376414696605,23.372,0.0
202606051400,202606051430,215.08642402702196,132.1418318332098,32.32300375236429,25.551296459172576,674.3503392475499,413.55823068833394,33.084658455066716,0.3233346590055848,-4.583913387084802,2.2390616755093395,236.4741341466629,23.36,0.0
202606051430,202606051500,193.43065818131313,118.3471322950477,32.11333243660162,23.806319120400424,601.0407640085655,363.70771952582453,29.096617562065962,0.31375883859922526,-3.7687398188612895,2.262355846461502,238.90751665719884,23.348000000000003,0.0
202606051500,202606051530,168.71365715863328,102.56195354338169,31.754915792601583,21.714665792642542,517.4472146574127,306.86410596704064,24.54912847736325,0.3017469135182298,-2.837296047121001,2.2801797710982044,241.27549409752174,23.336000000000002,0.0
202606051530,202606051600,141.36017562037446,85.056698744597,31.25422863405995,19.371610986003265,424.99999999999994,244.0,19.52,0.2873749208413281,-1.805597639532154,2.292386245679052,243.5698751364507,23.324,0.0
202606051600,202606051630,111.84018504803366,66.1313926798576,30.620180062621117,16.879328684883443,325.2809175103264,176.19102390702196,14.095281912561758,0.2707703199475018,-0.6913814294969642,2.298874459706248,245.7827230282106,23.311999999999998,0.0
202606051630,202606051700,80.66080840299286,46.11053794894004,29.86396103067893,14.338933618157274,219.99618833714285,104.59740806925714,8.367792645540572,0.25211453385447735,0.48619927970493493,2.299590828495569,247.90638306730233,23.3,0.0
202606051700,202606051730,48.35761810398851,25.337548677494265,28.998852861078486,11.843369300805296,110.94726338704419,30.444139103190054,2.4355311282552043,0.23164393879961598,1.7069038182380811,2.2945294357200865,249.93350906773628,23.288,0.0
202606051730,202606051800,35.357446524711044,16.5888572530225,28.04,9.471857186687362,1.0409497792752503e-13,-44.99999999999993,-3.5999999999999943,0.20964912192514912,2.9497519078364487,2.2837320822717677,251.85708877503217,23.276000000000003,0.0
202606051800,202606051830,10.796998391517436,-3.789622329016889,27.00415089128581,8.915521261205576,0.0,-45.0,-3.6,0.20996700272235064,2.3881221799066017,2.2672879410374116,253.67046812307987,23.264000000000003,0.0
202606051830,202606051900,11.22672089077221,-4.192761515247372,25.90937140592269,8.358683140809918,0.0,-45.0,-3.6,0.20909019368735762,2.3282382679408054,2.2453328204400567,255.36737425195113,23.252,0.0
202606051900,202606051930,11.641314262230779,-4.6123469578811225,24.77473572998047,7.813801290301967,0.0,-45.0,-3.6,0.20705365042946428,2.271034640356594,2.2180480428280958,256.9419372070392,23.24,0.0
202606051930,202606052000,12.035665332923251,-5.039830241669178,23.62,7.291331225966184,0.0,-45.0,-3.6,0.2039385635016789,2.2174039406301715,2.185658946975239,258.3887102444644,23.228,0.0
202606052000,202606052030,12.404910577829433,-5.4665020448607695,22.465264270019535,6.7996111973131175,0.0,-45.0,-3.6,0.19986912158958728,2.168183057893516,2.148433027058818,259.7026886725049,23.216,0.0
202606052030,202606052100,12.74449610164979,-5.883669578388105,21.330628594077314,6.344909155599296,0.0,-45.0,-3.6,0.1950075605003576,2.1241400675593836,2.1066777234862046,260.87932716387616,23.204,0.0
202606052100,202606052130,13.050233801918411,-6.2828336882228815,20.23584910871419,5.931595596381678,0.0,-45.0,-3.6,0.18954769533307464,2.085962245761378,2.0607378838144044,261.91455547897255,23.192,0.0
202606052130,202606052200,13.318353020799206,-6.655862012713169,19.200000000000003,5.562402795844584,0.0,-45.0,-3.6,0.18370719368235672,2.054245344639754,2.0109929147324945,262.80479254568047,23.18,0.0
202606052200,202606052230,13.545547048544599,-6.99515466708377,18.241147138921512,5.238732244114212,0.0,-45.0,-3.6,0.17771889791824938,2.029484295828523,1.9578536486280607,263.54695884705933,23.168,0.0
202606052230,202606052300,13.72901390509038,-7.293799079529749,17.376038969321076,4.960977184006649,0.0,-45.0,-3.6,0.17182154249570777,2.012065487212837,1.9017589506159278,264.1384870740365,23.156000000000002,0.0
202606052300,202606052330,13.866490896827973,-7.545710824353815,16.619819937378885,4.728834384529016,0.0,-45.0,-3.6,0.16625023636524702,2.0022607334752722,1.8431720940509855,264.57733100626916,23.144000000000002,0.0
202606052330,202606060000,13.956282522366086,-7.7457575828860294,15.985771365940053,4.5415870599902535,0.0,-45.0,-3.6,0.16122708992101578,2.000223034518619,1.7825769344588838,264.8619725904497,23.132,0.0
